SCH_ID,REGION,DISTRICT,TEHSIL,UC,SCH_PREFIX,SCH_NAME,STATUS,SCH_LEVEL,SCH_GENDER,LONGITUDE,LATITUDE
401020441,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,BHAI COLONY/ GBPS MASOOD HUSSAIN SH,Functional,Primary,Mixed,68.5439,24.6528
401020445,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,MEINH WASAYO MANGANRHAR,Functional,Primary,Mixed,68.5788,24.6566
401020448,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,KIRSHAN LAL MAKWANA,Functional,Primary,Mixed,68.5256,24.6542
401020474,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,SAHIB BABAR @ NIM MAGNHAR,Functional,Primary,Mixed,68.573118,24.651557
401020502,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,MAKHAN JAT,Closed Temporary,Primary,Boys,68.5161,24.6114
401020524,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,MANRO MAL MAKWANA,Functional,Primary,Mixed,68.5351,24.6581
401020544,Hyderabad,Badin,Golarchi-S.F.Rao,Rahuki,GBLSS,MANHEE JAT,Functional,Middle,Boys,68.4561,24.6706
401020570,Hyderabad,Badin,Golarchi-S.F.Rao,Golarchi-S.F.Rao-Tc,GBHSS,GOLARCHI,Functional,Hi.Secondary,Boys,68.5317,24.6483
401020571,Hyderabad,Badin,Golarchi-S.F.Rao,Golarchi-S.F.Rao-Tc,GGHSS,GOLARCHI,Functional,Hi.Secondary,Girls,68.5319,24.6511
401020016,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GBPS,MOLVI ALI MUHAMMAD MAHERI,Functional,Primary,Boys,68.521,24.8515
401020017,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GBPS,PANDHI CHANG,Functional,Primary,Boys,68.5269,24.8436
401020039,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GBPS,HAJI SULTAN PANHWAR,Functional,Primary,Boys,68.4331,24.7246
401020063,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GBPS,DILSHAD MARI,Functional,Primary,Boys,68.485,24.7331
401020077,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,Maher Din Mari at Net raj Chaohan,Functional,Primary,Mixed,68.5269,24.6611
401020084,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GGPS,BIJARI SHARIF,Functional,Primary,Girls,68.4612,24.7486
401020085,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GGPS,SUKHYO MAHERI,Functional,Primary,Girls,68.5472,24.8058
401020092,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GGPS,ALI PANHWAR,Functional,Primary,Girls,68.4997,24.7246
401020100,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GBPS,QASIM SAMOON,Functional,Primary,Boys,68.5028,24.8183
401020104,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GGPS,USMAN MALLAH,Functional,Primary,Girls,68.5049,24.8011
401020119,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GGELS,ALI MUHAMMAD MAHERI (CMS),Functional,Elementary,Girls,68.5208,24.8514
401020120,Hyderabad,Badin,Golarchi-S.F.Rao,Kario Ghanwar,GGPS,GHULAM MUHAMMAD CHANDIO,Closed Temporary,Primary,Girls,68.6528,24.8678
401020200,Hyderabad,Badin,Golarchi-S.F.Rao,Kario Ghanwar,GBPS,SHAFI GHAMAN,Functional,Primary,Mixed,68.5944,24.8478
401020229,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,ABDUL KHALIQUE SOOMRO,Functional,Primary,Boys,68.4681,24.6378
401020230,Hyderabad,Badin,Golarchi-S.F.Rao,Dubi,GBPS,HAJI GHAZI KUNBHAR,Functional,Primary,Mixed,68.542,24.8154
401010278,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,KHAN MUHAMMAD NIZAMANI,Functional,Primary,Mixed,68.8061,24.7394
401010279,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,ALAM KHAN LUND,Functional,Primary,Boys,68.7924,24.7302
401010444,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,HAJI AHMED OTHO,Functional,Primary,Mixed,68.786,24.7431
401010445,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,ADIL KHASKHELI,Functional,Primary,Mixed,68.7717,24.5939
401010446,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,MISRI JAMALI,Functional,Primary,Mixed,68.794791,24.627971
401010447,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,UMER MALLAH,Functional,Primary,Mixed,68.7708,24.7172
401010449,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,ALLAH WARAYO KHASKHELI,Functional,Primary,Mixed,68.7531,24.7125
401010450,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,HAMAR PERHAR,Functional,Primary,Mixed,68.766207,24.571063
401010452,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,FAQEER KOLHI,Functional,Primary,Mixed,68.8075,24.7142
401010453,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,JAMALUDDIN CHANDIO,Functional,Primary,Mixed,68.761511,24.674156
401010454,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,AHMED SHAH BUKHARI @ SHAVO,Functional,Primary,Boys,68.7264,24.6919
401010455,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,MUBARAK PARHERI,Functional,Primary,Mixed,68.7883,24.7483
401010504,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,DARYA KHAN PARHIYAR,Closed Temporary,Primary,Boys,68.7511,24.5728
401010532,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,HOOTO MOSEPOTO,Functional,Primary,Mixed,68.7594,24.5197
401010587,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,MUHAMMED SIDDIQUE CHANDIO,Functional,Primary,Mixed,68.7522,24.6489
401010621,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,ALI MUHAMMAD MANDHRO,Functional,Primary,Mixed,68.7639,24.6897
401010637,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,SALEH KHASKHELI,Functional,Primary,Mixed,68.8003,24.61
401010659,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,KACCHO KHAN CHANG,Functional,Primary,Mixed,68.699564,24.526553
401010661,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,AHMED GHANI BHEER,Functional,Primary,Mixed,68.8008,24.6175
401010662,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,ALI KHAN CHANG,Functional,Primary,Mixed,68.761505,24.612783
401010714,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,BABOO MALLAH,Functional,Primary,Mixed,68.742619,24.523614
401010716,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,MUHAMMAD HASSAN SHAH,Functional,Primary,Mixed,68.7858,24.5997
401010717,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,MAVO JISKANI,Closed Temporary,Primary,Boys,68.7747,24.6006
401010718,Hyderabad,Badin,Badin,Qazia Wah Stop,GBPS,ABDUL SATTAR PERHIAR,Functional,Primary,Mixed,68.7389,24.5553
401010721,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,HAJI GHULAM JAMALI,Functional,Primary,Boys,68.7247,24.7369
401010722,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,BACHOO KHASKHELI,Functional,Primary,Mixed,68.7972,24.7678
401010724,Hyderabad,Badin,Badin,Kadi Kazia,GBPS,HAJI JAN MUHAMMAD CHANDIO,Functional,Primary,Boys,68.8072,24.755
401010725,Hyderabad,Badin,Badin,Pir Fatah Shah,GBPS,ABDUL LATIF JAT,Functional,Primary,Mixed,68.7775,24.5408
401010814,Hyderabad,Badin,Badin,Qazia Wah Stop,GBELS,MORJHAR,Functional,Elementary,Mixed,68.7317,24.6542
401010827,Hyderabad,Badin,Badin,Qazia Wah Stop,GBHS,GHULAM HUSSAIN PARHIYAR,Functional,Secondary,Boys,68.7275,24.5486
401010831,Hyderabad,Badin,Badin,Qazia Wah Stop,GBHS,FATAN PARHIYAR,Functional,Secondary,Boys,68.7414,24.5944
401020033,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,RAHIM DINO MALLAH,Functional,Primary,Boys,68.4125,24.6406
401020050,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,KHANANI JAT,Functional,Primary,Boys,68.4127,24.6992
401020051,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,KHORWAH,Functional,Primary,Boys,68.4135,24.7532
401020062,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,CHOUDHRI AKRAM @ RASOOL BUX SAMOON,Functional,Primary,Boys,68.4516,24.6226
401020087,Hyderabad,Badin,Golarchi-S.F.Rao,1-Khorwah,GGPS,MUHAMMAD ALI ARAIN,Closed Temporary,Primary,Girls,68.4561,24.5989
401020093,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GGPS,KHANANI JAT,Functional,Primary,Girls,68.4128,24.6848
401020105,Hyderabad,Badin,Golarchi-S.F.Rao,1-Khorwah,GGPS,SAIN DAD SAMOON,Closed Permanent,Primary,Girls,68.4558,24.6244
401020106,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GGPS,HAJI HASHIM JAT,Functional,Primary,Girls,68.4111,24.6747
401020114,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GGPS,KHORWAH (CMS),Functional,Primary,Girls,68.4135,24.7529
401020121,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GGPS,FATEH MUHAMMAD ARAIN,Functional,Primary,Girls,68.3989,24.6368
401020149,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GGPS,MUHAMMAD RAMZAN LAGHARI,Functional,Primary,Girls,68.4306,24.6483
401020150,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GGPS,ABDUL KARIM MATLOO,Closed Temporary,Primary,Girls,68.4275,24.6514
401020151,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GGPS,GHULAM HYDER MUGHAL,Functional,Primary,Girls,68.4172,24.5319
401020188,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,CHAK NO. 20,Functional,Primary,Mixed,68.4219,24.5561
401020189,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,CHAK NO. 22,Functional,Primary,Boys,68.4483,24.5456
401020190,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,AFZAL ARAIN,Functional,Primary,Mixed,68.4169,24.5686
401020216,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,CHAK NO. 23,Functional,Primary,Boys,68.4147,24.5319
401020228,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,UMER MAHERI,Functional,Primary,Mixed,68.4552,24.7485
401020258,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,CHAK NO. 55,Functional,Primary,Mixed,68.4792,24.5594
401020259,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,SAIN DINO JAT,Functional,Primary,Mixed,68.3814,24.6917
401020260,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,MUHAMMAD YOUSIF NADH,Functional,Primary,Mixed,68.3864,24.6514
401020261,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,GHULAM RASOOL SAMOON,Functional,Primary,Mixed,68.4239,24.6425
401020264,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,LALOO GALLAH,Functional,Primary,Mixed,68.4236,24.6597
401020266,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,MIR MUHAMMAD SHAIKH,Functional,Primary,Mixed,68.4512,24.6449
401020267,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,DODO KHASKHELI,Functional,Primary,Boys,68.4636,24.6153
401020268,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,LAL DIN GUJAR,Functional,Primary,Mixed,68.4078,24.5903
401020271,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,ABDULLAH SAMEJO,Functional,Primary,Mixed,68.4347,24.6967
401020283,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,MUHAMMAD KHAN KHASKHELI,Functional,Primary,Mixed,68.3996,24.759
401020284,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,AHMED KHASKHELI@MUBEN JAT,Functional,Primary,Mixed,68.3971,24.7097
401020285,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,NIM JAT,Functional,Primary,Mixed,68.3994,24.7414
401020286,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,MUHAMMAD SALEH RIND,Functional,Primary,Boys,68.7242,24.7242
401020325,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,HAJI JAMALUDDIN CHANDIO,Functional,Primary,Mixed,68.4088,24.7428
401020328,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,CHAK NO. 26 MUHAMMAD IQBAL KHOKHAR,Functional,Primary,Mixed,68.4917,24.6364
401020329,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,GUL MIR SHAH,Closed Temporary,Primary,Boys,68.4622,24.6922
401020330,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,SAIN DAD KHAN KHOR,Functional,Primary,Boys,68.4117,24.7242
401020331,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,SALEH MOHAMMAD JAT,Functional,Primary,Mixed,68.4072,24.7081
401020333,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,CHAK NO. 54,Functional,Primary,Boys,68.4897,24.5428
401020336,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,MUHAMMAD KHAN LAGHARI,Functional,Primary,Boys,68.4281,24.6581
401020361,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,DARYA KHAN JAMALI,Functional,Primary,Boys,68.4028,24.6484
401020362,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,UMER PUSRIO,Functional,Primary,Mixed,68.4389,24.6036
401020364,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,CHAK NO. 4,Functional,Primary,Mixed,68.4642,24.5881
401020366,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,RISALDAR KHUSHI MUHAMMAD@BACHIYO JO,Functional,Primary,Boys,68.4069,24.7686
401020367,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,IBRAHIM RAHIMOON,Functional,Primary,Mixed,68.4217,24.7442
401020377,Hyderabad,Badin,Golarchi-S.F.Rao,1-Khorwah,GBPS,ZETOON MALLAH,Closed Temporary,Primary,Boys,68.4381,24.705
401020379,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,BUX ALI MARI,Functional,Primary,Mixed,68.454,24.7293
401020380,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,HAJI AHMED LOTHIO @ QABOOL CHANA,Functional,Primary,Mixed,68.3939,24.6517
401020384,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,MIR KHAN LASHARI,Functional,Primary,Boys,68.3702,24.7499
401020386,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,URS MAHERI,Functional,Primary,Mixed,68.4741,24.6972
401020387,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,DHANI BUX SAMOON,Functional,Primary,Mixed,68.4619,24.63
401020390,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,MUHAMMAD RAHIM RIND,Functional,Primary,Mixed,68.4003,24.7289
401020391,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,ALI DAD MARI CHAK NO. 6,Functional,Primary,Mixed,68.4647,24.7183
401020418,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,ABDUL REHMAN MAHERI,Functional,Primary,Mixed,68.465,24.7381
401020432,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,ADAM JAT,Functional,Primary,Boys,68.3956,24.6678
401020433,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,WAHID BUX MARI,Functional,Primary,Mixed,68.4483,24.7044
401020435,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,MUHAMMAD SULEMAN RIND,Functional,Primary,Mixed,68.3983,24.7239
401020447,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,GHULAMULLAH MARI,Closed Temporary,Primary,Boys,68.4381,24.7197
401020479,Hyderabad,Badin,Golarchi-S.F.Rao,Tarai,GBPS,MUHAMMAD RAMZAN LUND,Functional,Primary,Mixed,68.6117,24.6286
401020501,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,HAJI DATOO PANHWER,Functional,Primary,Mixed,68.4202,24.712
401020516,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,HAJI SHARE MUHAMMAD MAREE,Functional,Primary,Mixed,68.4411,24.7586
401020517,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,ALLAH DINO DARS,Functional,Primary,Mixed,68.4033,24.7581
401020518,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,HAJI JUMAN CHANNA,Functional,Primary,Mixed,68.4467,24.7633
401020519,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,MANDANI MOHELLA,Functional,Primary,Boys,68.4156,24.6836
401020521,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,PARIO MAHERI,Functional,Primary,Boys,68.4517,24.7442
401020522,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GBPS,MANRO MALL KOLHI,Functional,Primary,Mixed,68.4394,24.7147
401020523,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,GHULAM NABI MAREE,Functional,Primary,Mixed,68.4544,24.7125
401020562,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah Chowk,GGELS,CHAK NO. 54,Functional,Elementary,Girls,68.4044,24.5447
401020565,Hyderabad,Badin,Golarchi-S.F.Rao,Khorwah,GBPS,NOOR MUHAMMAD KUMBHAR MOHALLA,Functional,Primary,Mixed,68.4174,24.7523
401020019,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,CHAK NO. 17,Functional,Primary,Boys,68.5449,24.6788
401020020,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,BHAGWAN DAS,Functional,Primary,Boys,68.5298,24.6757
401020034,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,CHAK NO. 3,Functional,Primary,Boys,68.5196,24.5861
401020035,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,JHOLL HEAD REGULATOR/ GBPS WAZEER A,Functional,Primary,Boys,68.5046,24.5762
401020036,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,CHAK NO. 25,Functional,Primary,Boys,68.5017,24.6497
401020038,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,NAIMAT ALI GUJAR,Functional,Primary,Boys,68.5499,24.6431
401020040,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,MEVO ALMANI,Functional,Primary,Mixed,68.579,24.6439
401020041,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,CHAK NUM 32,Functional,Primary,Boys,68.5681,24.6408
401020052,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,CHAK NO. 58,Functional,Primary,Boys,68.5078,24.6197
401020064,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,AZIM ABAD,Functional,Primary,Mixed,68.5086,24.6069
401020071,Hyderabad,Badin,Golarchi-S.F.Rao,GOLARCHI-Tc,GBPS,NOOR MUHAMMAD JAT,Functional,Primary,Boys,68.5156,24.6639
401020086,Hyderabad,Badin,Golarchi-S.F.Rao,Golarchi-S.F.Rao-Tc,GGPS,GOLARCHI / SHAHEED FAZIL RAHOO,Functional,Primary,Girls,68.5319,24.6514
401030336,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,SHAH MUHAMMAD PUNJABI,Functional,Primary,Mixed,68.9664,25.0408
401030467,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,MUHAMMAD SANAULLAH,Functional,Primary,Boys,68.9472,25.055
401030513,Hyderabad,Badin,Matli,Thari,GBPS,HAMZO KHAN NIZAMANI,Functional,Primary,Mixed,68.8914,25.08
401030528,Hyderabad,Badin,Matli,Thari,GBPS,GUL MUHAMMAD NIZAMANI,Functional,Primary,Mixed,68.8683,25.0844
401030529,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,MUHAMMAD RAMZAN KHASKHELI,Functional,Primary,Boys,68.9469,25.0869
401030530,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,HAJI KHAMISO KHASKHELI,Functional,Primary,Mixed,68.9257,25.0468
401030534,Hyderabad,Badin,Matli,Thari,GBPS,HAJI ZAHOOR AHMED NIZAMANI,Functional,Primary,Boys,68.8925,25.0686
401030538,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,HAJI JANI JALALANI,Functional,Primary,Boys,68.9294,25.0608
401030556,Hyderabad,Badin,Matli,Thari,GBPS,PIR BUX NIZAMANI,Functional,Primary,Mixed,68.8467,25.0764
401030559,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,JAN MUHAMMAD BOZDAR,Functional,Primary,Boys,68.925,25.0842
401030561,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,ARAB KHASKHELI,Functional,Primary,Mixed,68.9475,25.0861
401030563,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,MITHO CHANDIO,Functional,Primary,Mixed,68.9269,25.0158
401030586,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBPS,PANDHI KHASKHELI,Functional,Primary,Boys,68.8314,25.0878
401030674,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBLSS,ALI MUHAMMAD BOZDAR,Functional,Middle,Boys,68.9481,25.0692
401030679,Hyderabad,Badin,Matli,Tharo Kot @ Ali Muhammad Bozdar,GBHS,ALLAH DAD BHURGRI,Functional,Secondary,Boys,68.9006,25.0831
401030680,Hyderabad,Badin,Matli,Thari,GBLSS,GEHUL PUR,Functional,Middle,Mixed,68.8772,25.0717
401030690,Hyderabad,Badin,Matli,Thari,GBHS,THARI,Functional,Secondary,Boys,68.8281,25.0542
401030011,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,CHAUDHARY ABDULLAH,Functional,Primary,Boys,68.9058,25.1189
401030102,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GGPS,TANDO GHULAM ALI,Functional,Primary,Girls,68.8869,25.1231
401030103,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GGPS,CHOUDHRY ABDULLAH,Functional,Primary,Girls,68.9064,25.1186
401030150,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GGPS,DODO KHAN NIZAMANI,Functional,Primary,Girls,68.9347,25.1183
401030172,Hyderabad,Badin,Matli,8-Tando Ghulam Ali,GGPS,FAZAL AHMED JAT,Closed Temporary,Primary,Girls,68.9158,25.1325
401030212,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,ALI BUX KHASKHELI,Functional,Primary,Mixed,68.8717,25.1331
401030265,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,WAGHREJI,Functional,Primary,Mixed,68.9267,25.1133
401030271,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,HAJI MUHAMMAD BACHAL NIZAMANI,Functional,Primary,Mixed,68.9197,25.1403
401030277,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,BAKHSHO KHOSO,Functional,Primary,Mixed,68.9375,25.1533
401030284,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,BUXAN JASKANI,Functional,Primary,Mixed,68.9356,25.1428
401030418,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,Haji Noordin Arain @ Nawab Abad,Functional,Primary,Boys,68.8756,25.1228
401030526,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,ALI DOWAKAR,Functional,Primary,Mixed,68.8975,25.1047
401030574,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,ALLAH BUX KHASKHELI,Functional,Primary,Mixed,68.9228,25.1
401030615,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBPS,ALLAH BACHAYIO KHASKHELI,Functional,Primary,Mixed,68.9225,25.1456
401030689,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GGHS,TANDO GHULAM ALI,Functional,Secondary,Girls,68.8872,25.1231
401030701,Hyderabad,Badin,Matli,Tando Ghulam Ali-Tc,GBHS,TANDO GHULAM ALI,Functional,Secondary,Boys,68.8878,25.1256
